Total,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,daylight_hours,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WSF2,WSF5,dry day,wet day,windy day,still day,hot day,snowy day,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31
2560.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.67611445771033,0,0,0,156,89,42.0,94.0,116.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.698645594363219,323,0,0,128,67,27.0,76.0,103.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.72242353235912,43,0,0,150,94,43.0,76.0,112.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.747426069876845,188,0,0,122,61,22.0,54.0,67.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.773630227981448,0,0,0,144,44,23.0,54.0,63.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.801012324447974,0,0,0,161,33,19.0,67.0,81.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.829548047631866,5,0,0,139,50,25.0,58.0,76.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.859212529963038,69,0,0,144,83,61.0,107.0,143.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.889980420664704,81,0,0,167,44,30.0,76.0,103.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.921825957324666,277,0,0,106,44,38.0,76.0,103.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.954723035975654,3,0,0,100,28,32.0,89.0,143.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.988645279371733,0,0,0,100,33,16.0,45.0,58.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2192.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.023566103179364,5,0,0,111,33,51.0,107.0,143.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2691.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9.059458779833923,0,0,0,111,17,30.0,72.0,81.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2652.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.096296499844792,0,0,0,106,28,38.0,67.0,94.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1504.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.134052430364385,0,0,0,111,11,18.0,40.0,58.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1963.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.172699770867851,0,0,0,128,44,33.0,49.0,72.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3636.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.212211805820907,0,0,0,189,28,22.0,40.0,45.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2087.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.25256195424254,41,0,0,139,67,44.0,134.0,192.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2346.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.293723816097184,36,0,0,111,56,24.0,54.0,76.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2357.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9.33567121547729,3,0,0,122,67,28.0,103.0,134.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1525.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.378378240561524,221,0,0,117,72,39.0,89.0,107.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
571.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.421819280356363,140,0,0,117,72,51.0,94.0,139.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1320.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.465969058249403,0,0,0,111,50,51.0,103.0,125.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3436.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.510802662421042,0,0,0,156,22,38.0,72.0,94.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3791.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.568237628581672,0,0,0,144,67,28.0,58.0,67.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.582874317397174,0,0,0,144,56,42.0,72.0,103.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.598870685736548,25,0,0,133,61,39.0,89.0,116.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.616210684447172,0,0,0,128,61,47.0,89.0,107.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.634877071100597,46,0,0,117,78,43.0,98.0,130.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.654851473774508,0,0,0,139,83,26.0,72.0,107.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.67611445771033,0,0,0,211,94,25.0,63.0,98.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.698645594363219,46,0,0,156,83,42.0,81.0,98.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.72242353235912,0,0,0,144,67,29.0,67.0,81.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.747426069876845,0,0,0,150,67,36.0,63.0,72.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.773630227981448,0,0,0,172,50,28.0,72.0,94.67147192716237,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.801012324447974,0,0,0,161,78,44.0,67.0,89.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.829548047631866,0,0,0,206,56,31.0,67.0,81.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.859212529963038,0,0,0,200,56,26.0,76.0,116.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.889980420664704,5,0,0,144,78,40.0,76.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.921825957324666,109,0,0,111,89,46.0,72.0,94.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.954723035975654,185,0,0,117,72,47.0,103.0,130.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.988645279371733,0,0,0,144,56,38.0,76.0,170.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
906.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.023566103179364,137,0,0,117,56,47.0,103.0,139.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1734.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.059458779833923,0,0,0,156,56,27.0,94.0,112.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.096296499844792,51,0,0,172,78,25.0,63.0,94.67147192716237,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2423.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.134052430364385,142,0,0,122,50,42.0,98.0,130.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2832.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.172699770867851,89,0,0,117,61,50.0,81.0,143.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2511.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9.212211805820907,124,0,0,139,61,53.0,116.0,161.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3194.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.25256195424254,0,0,0,144,56,23.0,63.0,76.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2049.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.293723816097184,33,0,0,150,56,39.0,63.0,89.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1402.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.33567121547729,69,0,0,111,61,58.0,98.0,112.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3758.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.378378240561524,0,0,0,161,44,26.0,58.0,72.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4803.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.421819280356363,0,0,0,250,94,23.0,67.0,89.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5167.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.465969058249403,0,0,0,278,94,39.0,76.0,89.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5937.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.568237628581672,0,0,0,294,111,30.0,58.0,81.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.582874317397174,0,0,0,183,106,47.0,81.0,103.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.598870685736548,333,0,0,150,89,34.0,98.0,130.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.616210684447172,160,0,0,144,89,42.0,89.0,112.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.634877071100597,51,0,0,156,94,38.0,72.0,98.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.654851473774508,0,0,0,167,83,26.0,58.0,72.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.67611445771033,0,0,0,183,72,17.0,58.0,72.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.698645594363219,137,0,0,139,94,34.0,89.0,116.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.72242353235912,20,0,0,133,72,56.0,98.0,130.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.747426069876845,5,0,0,156,72,21.0,40.0,81.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.773630227981448,0,0,0,189,83,17.0,116.0,116.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5432.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.801012324447974,0,0,0,244,94,27.0,54.0,67.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6088.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.829548047631866,0,0,0,267,128,38.0,67.0,81.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.859212529963038,0,0,0,278,133,33.0,67.0,116.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8.889980420664704,0,0,0,267,128,30.0,89.0,107.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.921825957324666,0,0,0,200,117,41.0,72.0,98.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.954723035975654,0,0,0,200,117,32.0,63.0,89.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.988645279371733,0,0,0,200,106,32.0,112.0,148.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4702.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.023566103179364,0,0,0,211,100,22.0,63.0,72.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5678.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.059458779833923,0,0,0,222,100,27.0,58.0,67.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5229.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.096296499844792,0,0,0,200,106,17.0,40.0,54.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4910.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9.134052430364385,0,0,0,244,117,25.0,67.0,81.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2556.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.172699770867851,38,0,0,200,128,40.0,81.0,130.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2155.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,9.212211805820907,0,0,0,183,111,24.0,54.0,67.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9.25256195424254,56,0,0,150,106,14.0,45.0,107.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2289.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.293723816097184,0,0,0,183,111,45.0,94.0,112.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5032.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.33567121547729,0,0,0,200,100,25.0,58.0,81.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4008.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,9.378378240561524,0,0,0,189,100,34.0,76.0,98.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
